[17:10:04] [LOGGING]	 STARTING LOGGING
[19:01:34] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.867" confidence="0.867">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.867" confidence="0.867">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:01:35] [CONTEXT]	 Reset timeout
[19:01:35] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:04.1400000
[19:01:35] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:01:35] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:01:35] [ENGINE - KINECT_0]	 SpeechRecognized: 937,5018ms Text: SARAH Donne moi un itineraire de ...
[19:01:41] [ENGINE - KINECT_0]	 AudioStateChanged (01:41.5):Speech
[19:01:41] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:01:41] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,3470109
[19:01:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,8331189
[19:01:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,8305622
[19:01:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,7912099
[19:01:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire => 0,8525735
[19:01:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de => 0,8499123
[19:01:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de ... => 0,843047
[19:01:45] [ENGINE - KINECT_0]	 AudioStateChanged (01:45.2):Silence
[19:01:45] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,843047 (0,6) / 0,8433589 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:01:45] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,843047 (0,6) / 0,8433589 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:01:45] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.843" confidence="0.843">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.843" confidence="0.843">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:01:45] [CONTEXT]	 Reset timeout
[19:01:45] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.8400000
[19:01:46] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:01:46] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:01:46] [ENGINE - KINECT_0]	 SpeechRecognized: 890,6251ms Text: SARAH Donne moi un itineraire de ...
[19:01:53] [ENGINE - KINECT_0]	 AudioStateChanged (01:53.3):Speech
[19:01:53] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:01:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8763863
[19:01:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,7722826
[19:01:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,9025756
[19:01:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,8629937
[19:01:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire => 0,9081317
[19:01:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de => 0,8776817
[19:01:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un itineraire de ... => 0,9146851
[19:01:56] [ENGINE - KINECT_0]	 AudioStateChanged (01:56.8):Silence
[19:01:56] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9146851 (0,6) / 0,9619423 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:01:56] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9146851 (0,6) / 0,9619423 (SARAH) Device:  Text: SARAH Donne moi un itineraire de ...
[19:01:56] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.915" confidence="0.915">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi un itineraire de ..." utteranceConfidence="0.915" confidence="0.915">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:01:56] [CONTEXT]	 Reset timeout
[19:01:56] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.7300000
[19:01:58] [[Google Recognize]]	 toJSON: 0,87810051 : Sarah donne-moi un itinéraire de Saint Gratien à Paris
[19:01:58] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.9146851&dictation=Sarah+donne-moi+un+itin%c3%a9raire+de+Saint+Gratien+%c3%a0+Paris&client=SARAH1&profile=Unknow_2850&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:01:58] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.9146851&dictation=Sarah+donne-moi+un+itinéraire+de+Saint+Gratien+à+Paris&client=SARAH1&profile=Unknow_2850&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:01:58] [TTS]	 Try speaking ... 
[19:01:58] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=J'ai%20compris:de%20Saint%20Gratien%20%C3%A0%20Paris&sync=true
[19:01:58] [TTS]	 [0] Say: 
[19:01:58] [TTS]	 Try speaking ... J'ai compris:de Saint Gratien à Paris
[19:01:58] [PLAYER]	 [0]speaking false
[19:01:58] [TTS]	 Already speaking ... enqueue
[19:01:58] [TTS]	 End speaking
[19:01:58] [ENGINE - KINECT_0]	 SpeechRecognized: 1218,7494ms Text: SARAH Donne moi un itineraire de ...
[19:01:58] [TTS]	 Try speaking ... J'ai compris:de Saint Gratien à Paris
[19:01:58] [TTS]	 [0] Say: J'ai compris:de Saint Gratien à Paris
[19:01:58] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Calcul%20d%27itineraire%20en%20cours%20!
[19:01:58] [PLAYER]	 [0]Start Player
[19:01:58] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[19:01:58] [TTS]	 Already speaking ... enqueue
[19:02:00] [ENGINE - KINECT_0]	 AudioStateChanged (02:00.0):Speech
[19:02:00] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:02:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2668602
[19:02:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,296484
[19:02:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,1424686
[19:02:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,1636741
[19:02:01] [PLAYER]	 [0]End Player
[19:02:01] [PLAYER]	 [0]speaking false
[19:02:01] [TTS]	 End speaking
[19:02:01] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[19:02:01] [TTS]	 [0] Say: Calcul d'itineraire en cours !
[19:02:01] [PLAYER]	 [0]Start Player
[19:02:01] [ENGINE - KINECT_0]	 AudioStateChanged (02:01.5):Silence
[19:02:02] [ENGINE - KINECT_0]	 AudioStateChanged (02:02.2):Speech
[19:02:02] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:02:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:02:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,001
[19:02:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,03751885
[19:02:03] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,001
[19:02:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,001
[19:02:04] [ENGINE - KINECT_0]	 AudioStateChanged (02:04.1):Silence
[19:02:04] [PLAYER]	 [0]End Player
[19:02:04] [PLAYER]	 [0]speaking false
[19:02:04] [TTS]	 End speaking
[19:09:28] [ENGINE - KINECT_0]	 AudioStateChanged (09:28.9):Speech
[19:09:28] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:09:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9466571
[19:09:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH tu => 0,8068407
[19:09:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,8865418
[19:09:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,8556728
[19:09:30] [ENGINE - KINECT_0]	 AudioStateChanged (09:30.2):Silence
[19:09:30] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9047174 (0,6) / 0,9363508 (SARAH) Device:  Text: SARAH quelle heure est il
[19:09:30] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9047174 (0,6) / 0,9363508 (SARAH) Device:  Text: SARAH quelle heure est il
[19:09:30] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.905" confidence="0.905">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.905" confidence="0.905">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[19:09:30] [CONTEXT]	 Reset timeout
[19:09:30] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9047174&client=SARAH1&profile=Unknow_2850&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:09:30] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9047174&client=SARAH1&profile=Unknow_2850&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:09:30] [TTS]	 Try speaking ... il est 19 heure 9 
[19:09:30] [TTS]	 [0] Say: il est 19 heure 9 
[19:09:30] [PLAYER]	 [0]Start Player
[19:09:33] [PLAYER]	 [0]End Player
[19:09:33] [PLAYER]	 [0]speaking false
[19:09:33] [TTS]	 End speaking
[19:09:33] [ENGINE - KINECT_0]	 SpeechRecognized: 2796,8774ms Text: SARAH quelle heure est il
[19:09:33] [ENGINE - KINECT_0]	 AudioStateChanged (09:33.0):Speech
[19:09:33] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:09:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:09:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,4059394
[19:09:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2915855
[19:09:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,3381459
[19:09:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi un => 0,2769745
[19:09:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps => 0,1526893
[19:09:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1488486
[19:09:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche moi un itineraire de => 0,2185961
[19:09:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera quel temps lundi dans la nuit à => 0,2260021
[19:09:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche ... => 0,1488486
[19:09:36] [ENGINE - KINECT_0]	 AudioStateChanged (09:36.9):Silence
[19:11:59] [ENGINE - KINECT_0]	 AudioStateChanged (11:59.5):Speech
[19:11:59] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:11:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:11:59] [ENGINE - KINECT_0]	 AudioStateChanged (11:59.9):Silence
[19:15:39] [ENGINE - KINECT_0]	 AudioStateChanged (15:39.8):Speech
[19:15:39] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:15:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,886217
[19:15:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel => 0,8692271
[19:15:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,8367237
[19:15:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,8408362
[19:15:41] [ENGINE - KINECT_0]	 AudioStateChanged (15:41.0):Silence
[19:15:41] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8332972 (0,6) / 0,9230524 (SARAH) Device:  Text: SARAH quelle heure est il
[19:15:41] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8332972 (0,6) / 0,9230524 (SARAH) Device:  Text: SARAH quelle heure est il
[19:15:41] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.833" confidence="0.833">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.833" confidence="0.833">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[19:15:41] [CONTEXT]	 Reset timeout
[19:15:41] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8332972&client=SARAH1&profile=Unknow_2850&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:15:41] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8332972&client=SARAH1&profile=Unknow_2850&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:15:41] [TTS]	 Try speaking ... il est 19 heure 15 
[19:15:41] [TTS]	 [0] Say: il est 19 heure 15 
[19:15:41] [PLAYER]	 [0]Start Player
[19:15:43] [PLAYER]	 [0]End Player
[19:15:43] [PLAYER]	 [0]speaking false
[19:15:43] [TTS]	 End speaking
[19:15:43] [ENGINE - KINECT_0]	 SpeechRecognized: 2515,6235ms Text: SARAH quelle heure est il
[19:15:43] [ENGINE - KINECT_0]	 AudioStateChanged (15:43.5):Speech
[19:15:43] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:15:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1440058
[19:15:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,2191125
[19:15:43] [ENGINE - KINECT_0]	 AudioStateChanged (15:43.5):Silence
[19:15:44] [ENGINE - KINECT_0]	 AudioStateChanged (15:44.1):Speech
[19:15:44] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:15:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9218677
[19:15:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,8914312
[19:15:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,7570895
[19:15:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,859917
[19:15:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire => 0,7335631
[19:15:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de => 0,8673453
[19:15:46] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,850732
[19:15:48] [ENGINE - KINECT_0]	 AudioStateChanged (15:48.1):Silence
[19:15:48] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,850732 (0,6) / 0,9137507 (SARAH) Device:  Text: SARAH Donne moi itineraire de ...
[19:15:48] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,850732 (0,6) / 0,9137507 (SARAH) Device:  Text: SARAH Donne moi itineraire de ...
[19:15:48] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi itineraire de ..." utteranceConfidence="0.851" confidence="0.851">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi itineraire de ..." utteranceConfidence="0.851" confidence="0.851">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:15:48] [CONTEXT]	 Reset timeout
[19:15:48] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:04.1300000
[19:15:49] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:15:49] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   à net.encausse.sarah.SpeechToText.toJSON(String[] response)
   à net.encausse.sarah.SpeechToText.Recognize(Stream contentToRecognize)
   à net.encausse.sarah.WSRSpeechManager.ProcessAudioStream(Stream stream, String language)
   à net.encausse.sarah.WSRSpeechEngine.ProcessAudioStream(RecognitionResult rr, String language)
   à net.encausse.sarah.WSRSpeechEngine.HandleWildcard(RecognitionResult rr, String url)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[19:15:49] [ENGINE - KINECT_0]	 SpeechRecognized: 1609,3758ms Text: SARAH Donne moi itineraire de ...
[19:15:56] [ENGINE - KINECT_0]	 AudioStateChanged (15:56.7):Speech
[19:15:56] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:15:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9419565
[19:15:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,5796034
[19:15:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,5922567
[19:15:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire => 0,4259955
[19:15:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de => 0,5898405
[19:15:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,5979017
[19:16:00] [ENGINE - KINECT_0]	 AudioStateChanged (16:00.1):Silence
[19:16:06] [ENGINE - KINECT_0]	 AudioStateChanged (16:06.7):Speech
[19:16:06] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:16:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8284037
[19:16:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,6277094
[19:16:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,6957844
[19:16:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,7042773
[19:16:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire => 0,6200861
[19:16:08] [ENGINE - KINECT_0]	 AudioStateChanged (16:08.7):Silence
[19:16:08] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6962203 (0,6) / 0,8739167 (SARAH) Device:  Text: SARAH Donne moi itineraire de
[19:16:08] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6962203 (0,6) / 0,8739167 (SARAH) Device:  Text: SARAH Donne moi itineraire de
[19:16:08] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi itineraire de" utteranceConfidence="0.696" confidence="0.696">
  <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi itineraire de" utteranceConfidence="0.696" confidence="0.696">
    <action confidence="0.998" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:16:08] [CONTEXT]	 Reset timeout
[19:16:08] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:02.1200000
[19:16:09] [[Google Recognize]]	 toJSON: 0,94373947 : Sarah donne-moi l'itinéraire
[19:16:09] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6962203&dictation=Sarah+donne-moi+l%27itin%c3%a9raire&client=SARAH1&profile=Unknow_8156&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:16:09] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6962203&dictation=Sarah+donne-moi+l'itinéraire&client=SARAH1&profile=Unknow_8156&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[19:16:09] [TTS]	 Try speaking ... 
[19:16:09] [TTS]	 [0] Say: 
[19:16:09] [PLAYER]	 [0]speaking false
[19:16:09] [TTS]	 End speaking
[19:16:09] [ENGINE - KINECT_0]	 SpeechRecognized: 1062,5015ms Text: SARAH Donne moi itineraire de
[19:16:09] [ENGINE - KINECT_0]	 AudioStateChanged (16:09.8):Speech
[19:16:09] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:16:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[19:16:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,1156557
[19:16:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,0724521
[19:16:11] [ENGINE - KINECT_0]	 AudioStateChanged (16:11.2):Silence
[19:16:14] [ENGINE - KINECT_0]	 AudioStateChanged (16:14.5):Speech
[19:16:14] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[19:16:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7240323
[19:16:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,7262378
[19:16:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,815019
[19:16:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire => 0,6831283
[19:16:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de => 0,7013205
[19:16:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi itineraire de ... => 0,7074425
[19:16:17] [ENGINE - KINECT_0]	 AudioStateChanged (16:17.6):Silence
[19:16:17] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7074425 (0,6) / 0,9545535 (SARAH) Device:  Text: SARAH Donne moi itineraire de ...
[19:16:17] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7074425 (0,6) / 0,9545535 (SARAH) Device:  Text: SARAH Donne moi itineraire de ...
[19:16:17] [ENGINE - KINECT_0]	 <SML text="SARAH Donne moi itineraire de ..." utteranceConfidence="0.707" confidence="0.707">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne moi itineraire de ..." utteranceConfidence="0.707" confidence="0.707">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[19:16:17] [CONTEXT]	 Reset timeout
[19:16:17] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.2000000
[19:16:19] [ENGINE - KINECT_0]	 System.Collections.Generic.KeyNotFoundException: La clé donnée était absente du dictionnaire.
   à System.Collections.Generic.Dictionary`2.get_Item(TKey key)
