[15:48:46] [LOGGING]	 STARTING LOGGING
[18:36:45] [ENGINE - KINECT_0]	 AudioStateChanged (36:45.5):Silence
[18:36:54] [ENGINE - KINECT_0]	 AudioStateChanged (36:54.4):Speech
[18:36:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:36:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2469148
[18:36:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,3553493
[18:36:54] [ENGINE - KINECT_0]	 AudioStateChanged (36:54.8):Silence
[18:36:55] [ENGINE - KINECT_0]	 AudioStateChanged (36:55.8):Speech
[18:36:55] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:36:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,6983635
[18:36:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,6165937
[18:36:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,4738473
[18:36:57] [ENGINE - KINECT_0]	 AudioStateChanged (36:57.9):Silence
[18:36:57] [ENGINE - KINECT_0]	 System.InvalidOperationException: Error while evaluating semantic interpretation:
  HRESULT:     800a03f7
  Line:        0
  Source:      Erreur de compilation Microsoft JScript
  Description: Constante chaîne non terminée
  Script:      out.action._attributes.uri="http://127.0.0.1:8080/sarah/dot_veille;

   à System.Speech.Recognition.RecognizedPhrase.ThrowInvalidSemanticInterpretationError()
   à System.Speech.Recognition.RecognizedPhrase.ConstructSmlFromSemantics()
   à net.encausse.sarah.WSRSpeechEngine.HandleSpeech(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[18:36:57] [ENGINE - KINECT_0]	 System.InvalidOperationException: Error while evaluating semantic interpretation:
  HRESULT:     800a03f7
  Line:        0
  Source:      Erreur de compilation Microsoft JScript
  Description: Constante chaîne non terminée
  Script:      out.action._attributes.uri="http://127.0.0.1:8080/sarah/dot_veille;

   à System.Speech.Recognition.RecognizedPhrase.ThrowInvalidSemanticInterpretationError()
   à System.Speech.Recognition.RecognizedPhrase.ConstructSmlFromSemantics()
   à net.encausse.sarah.WSRSpeechEngine.HandleSpeech(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.SpeechRecognized(RecognitionResult rr)
   à net.encausse.sarah.WSRSpeechEngine.recognizer_SpeechRecognized(Object sender, SpeechRecognizedEventArgs e)
[18:36:58] [ENGINE - KINECT_0]	 SpeechRecognized: 62,4982ms Text: SARAH Réveille toi
[18:37:10] [ENGINE - KINECT_0]	 AudioStateChanged (37:10.7):Speech
[18:37:10] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:10] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1781775
[18:37:11] [ENGINE - KINECT_0]	 AudioStateChanged (37:11.3):Silence
[18:37:15] [ENGINE - KINECT_0]	 AudioStateChanged (37:15.1):Speech
[18:37:15] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,6973495
[18:37:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,5435929
[18:37:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi => 0,4761975
[18:37:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en => 0,4645226
[18:37:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en veille => 0,5511206
[18:37:17] [ENGINE - KINECT_0]	 AudioStateChanged (37:17.3):Silence
[18:37:17] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,5884373 (0,4) / 0,6567265 (SARAH) Device:  Text: SARAH mets toi en veille
[18:37:17] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,5884373 (0,4) / 0,6567265 (SARAH) Device:  Text: SARAH mets toi en veille
[18:37:17] [ENGINE - KINECT_0]	 <SML text="SARAH mets toi en veille" utteranceConfidence="0.588" confidence="0.588">
  <action confidence="0.002" tts="Je me met en veille" listen="False" />
  <alternate Rank="1" text="SARAH mets toi en veille" utteranceConfidence="0.588" confidence="0.588">
    <action confidence="0.002" tts="Je me met en veille" listen="False" />
  </alternate>
</SML>
[18:37:17] [CONTEXT]	 Reset timeout
[18:37:17] [TTS]	 Try speaking ... Je me met en veille
[18:37:17] [TTS]	 [0] Say: Je me met en veille
[18:37:17] [PLAYER]	 [0]Start Player
[18:37:19] [PLAYER]	 [0]End Player
[18:37:19] [PLAYER]	 [0]speaking false
[18:37:19] [TTS]	 End speaking
[18:37:19] [ENGINE - KINECT_0]	 SpeechRecognized: 2110,3733ms Text: SARAH mets toi en veille
[18:37:22] [ENGINE - KINECT_0]	 AudioStateChanged (37:22.9):Speech
[18:37:22] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2372498
[18:37:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,4475653
[18:37:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7690127
[18:37:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,6741135
[18:37:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,5551286
[18:37:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,5013877
[18:37:25] [ENGINE - KINECT_0]	 AudioStateChanged (37:25.6):Silence
[18:37:25] [ENGINE - KINECT_0]	 REJECTED not listening
[18:37:40] [ENGINE - KINECT_0]	 AudioStateChanged (37:40.5):Speech
[18:37:40] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,5652006
[18:37:40] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,6167296
[18:37:40] [ENGINE - KINECT_0]	 AudioStateChanged (37:40.8):Silence
[18:37:45] [ENGINE - KINECT_0]	 AudioStateChanged (37:45.6):Speech
[18:37:45] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:37:45] [ENGINE - KINECT_0]	 AudioStateChanged (37:45.8):Silence
[18:38:30] [ENGINE - KINECT_0]	 AudioStateChanged (38:30.2):Speech
[18:38:30] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:38:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,4251368
[18:38:30] [ENGINE - KINECT_0]	 AudioStateChanged (38:30.7):Silence
[18:39:50] [ENGINE - KINECT_0]	 AudioStateChanged (39:50.8):Speech
[18:39:50] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:39:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:39:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,5534268
[18:39:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,5893192
[18:39:51] [ENGINE - KINECT_0]	 AudioStateChanged (39:51.8):Silence
[18:39:53] [ENGINE - KINECT_0]	 AudioStateChanged (39:53.1):Speech
[18:39:53] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:39:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,5290318
[18:39:53] [ENGINE - KINECT_0]	 AudioStateChanged (39:53.4):Silence
[18:39:59] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=c%27est%20fait
[18:39:59] [TTS]	 Try speaking ... c'est fait
[18:39:59] [TTS]	 [0] Say: c'est fait
[18:39:59] [PLAYER]	 [0]Start Player
[18:40:00] [PLAYER]	 [0]End Player
[18:40:00] [PLAYER]	 [0]speaking false
[18:40:00] [TTS]	 End speaking
[18:40:04] [ENGINE - KINECT_0]	 AudioStateChanged (40:04.8):Speech
[18:40:04] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:40:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,3634432
[18:40:05] [ENGINE - KINECT_0]	 AudioStateChanged (40:05.8):Silence
[18:40:09] [ENGINE - KINECT_0]	 AudioStateChanged (40:09.7):Speech
[18:40:09] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,3836275
[18:40:10] [ENGINE - KINECT_0]	 AudioStateChanged (40:10.3):Silence
[18:40:52] [ENGINE - KINECT_0]	 AudioStateChanged (40:52.2):Speech
[18:40:52] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que => 0,2447888
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,4224738
[18:40:54] [ENGINE - KINECT_0]	 AudioStateChanged (40:54.4):Silence
[18:41:15] [RTPCLIENT]	 Stop RTPClient
[18:41:15] [RTPCLIENT]	 Stop RTPClient
[18:41:15] [RTPCLIENT]	 Stop RTPClient ... Done
[18:41:15] [RTPCLIENT]	 Stop RTPClient ... Done
[18:41:15] [ENGINE - File]	 Stop listening...done
[18:41:18] [ENGINE - KINECT_0]	 Stop listening...done
[18:41:18] [KINECT]	 Stop Sensors
[18:41:18] [TASKS]	 Stop Tasks
[18:41:18] [KINECT]	 Stop Sensor
[18:41:38] [LOGGING]	 STARTING LOGGING
[18:41:38] [INIT]	 ==========================================
[18:41:38] [INIT]	 S.A.R.A.H. => KINECT
[18:41:38] [INIT]	 ==========================================
[18:41:38] [INIT]	 Server: http://127.0.0.1:8080
[18:41:38] [INIT]	 Confidence: 0,4
[18:41:38] [INIT]	 ==========================================
[18:41:39] [KINECT]	 Setup sensor stream
[18:41:39] [KINECT]	 Start sensor
[18:41:39] [INIT]	 Starting Server: http://169.254.80.80:8888/
[18:41:39] [INIT]	 Starting Server: http://127.0.0.1:8888/
[18:41:39] [WATCHER]	 Stop watching
[18:41:39] [GRAMMAR]	 Load file: time.xml : C:\Users\Tasa_PC\Documents\Projet\macros\time.xml
[18:41:39] [GRAMMAR]	 Add to context list: time.xml
[18:41:39] [WATCHER]	 Watching directory: macros
[18:41:39] [GRAMMAR]	 Load file: dictionary.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dictionary\dictionary.xml
[18:41:39] [GRAMMAR]	 Add to context list: dictionary.xml
[18:41:39] [GRAMMAR]	 Load file: dot_histoire.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_histoire\dot_histoire.xml
[18:41:39] [GRAMMAR]	 Add to context list: dot_histoire.xml
[18:41:39] [GRAMMAR]	 Load file: dot_itineraire.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_itineraire\dot_itineraire.xml
[18:41:39] [GRAMMAR]	 Add to context list: dot_itineraire.xml
[18:41:39] [GRAMMAR]	 Load file: dot_meteo.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_meteo\dot_meteo.xml
[18:41:39] [GRAMMAR]	 Add to context list: dot_meteo.xml
[18:41:39] [GRAMMAR]	 Load file: dot_veille.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\dot_veille\dot_veille.xml
[18:41:39] [GRAMMAR]	 Add to context list: dot_veille.xml
[18:41:39] [GRAMMAR]	 Load file: meteo2.xml : C:\Users\Tasa_PC\Documents\Projet\plugins\meteo2\meteo2.xml
[18:41:39] [GRAMMAR]	 Add to context list: meteo2.xml
[18:41:39] [WATCHER]	 Watching directory: plugins
[18:41:39] [WATCHER]	 Start watching
[18:41:39] [GRAMMAR]	 Context: default
[18:41:39] [GRAMMAR]	 Context: time.xml, dictionary.xml, dot_histoire.xml, dot_itineraire.xml, dot_meteo.xml, dot_veille.xml, meteo2.xml
[18:41:39] [CONTEXT]	 time.xml = True
[18:41:39] [CONTEXT]	 dictionary.xml = True
[18:41:39] [CONTEXT]	 dot_histoire.xml = True
[18:41:39] [CONTEXT]	 dot_itineraire.xml = True
[18:41:39] [CONTEXT]	 dot_meteo.xml = True
[18:41:39] [CONTEXT]	 dot_veille.xml = True
[18:41:39] [CONTEXT]	 meteo2.xml = True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: time.xml Enabled: True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: dictionary.xml Enabled: True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: dot_histoire.xml Enabled: True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: dot_itineraire.xml Enabled: True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: dot_meteo.xml Enabled: True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: dot_veille.xml Enabled: True
[18:41:39] [GRAMMAR]	 File: Load Grammar to Engine
[18:41:39] [GRAMMAR]	 File: Load: meteo2.xml Enabled: True
[18:41:39] [ENGINE - File]	 Init recognizer
[18:41:39] [ENGINE - File]	 AudioLevel: 0
[18:41:39] [ENGINE - File]	 MaxAlternates: 1
[18:41:39] [ENGINE - File]	 BabbleTimeout: 00:00:05
[18:41:39] [ENGINE - File]	 InitialSilenceTimeout: 00:00:00
[18:41:39] [ENGINE - File]	 EndSilenceTimeout: 00:00:00.1500000
[18:41:39] [ENGINE - File]	 EndSilenceTimeoutAmbiguous: 00:00:00.5000000
[18:41:40] [KINECT_0]	 AutomaticGainControlEnabled : False
[18:41:40] [KINECT_0]	 BeamAngle : 0
[18:41:40] [KINECT_0]	 EchoCancellationMode : CancellationAndSuppression
[18:41:40] [KINECT_0]	 EchoCancellationSpeakerIndex : 1
[18:41:40] [KINECT_0]	 NoiseSuppression : True
[18:41:40] [KINECT_0]	 SoundSourceAngle : 0
[18:41:40] [KINECT_0]	 SoundSourceAngleConfidence : 0
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: time.xml Enabled: True
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: dictionary.xml Enabled: True
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: dot_histoire.xml Enabled: True
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: dot_itineraire.xml Enabled: True
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: dot_meteo.xml Enabled: True
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: dot_veille.xml Enabled: True
[18:41:40] [GRAMMAR]	 KINECT_0: Load Grammar to Engine
[18:41:40] [GRAMMAR]	 KINECT_0: Load: meteo2.xml Enabled: True
[18:41:40] [ENGINE - KINECT_0]	 Init recognizer
[18:41:40] [ENGINE - KINECT_0]	 AudioLevel: 0
[18:41:40] [ENGINE - KINECT_0]	 MaxAlternates: 1
[18:41:40] [ENGINE - KINECT_0]	 BabbleTimeout: 00:00:05
[18:41:40] [ENGINE - KINECT_0]	 InitialSilenceTimeout: 00:00:00
[18:41:40] [ENGINE - KINECT_0]	 EndSilenceTimeout: 00:00:00.1500000
[18:41:40] [ENGINE - KINECT_0]	 EndSilenceTimeoutAmbiguous: 00:00:00.5000000
[18:41:40] [ENGINE - KINECT_0]	 Start listening
[18:41:40] [ENGINE - KINECT_0]	 AudioStateChanged (41:40.1):Silence
[18:41:40] [TTS]	 Add Speaker Device: 0 Product: Haut-parleurs (Cirrus Logic CS4 Channels: 2 Playback: True
[18:41:40] [TTS]	 [0]Name: Microsoft Hortense Desktop Culture: fr-FR
[18:41:40] [TTS]	 [0]Name: Microsoft Zira Desktop Culture: en-US
[18:41:40] [ENGINE]	 Restart timeout: 3600000
[18:41:41] [CAMERA]	 Storing camera: Kinect_0
[18:42:04] [ENGINE - KINECT_0]	 AudioStateChanged (42:04.7):Speech
[18:42:04] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:05] [ENGINE - KINECT_0]	 AudioStateChanged (42:05.4):Silence
[18:42:14] [ENGINE - KINECT_0]	 AudioStateChanged (42:14.0):Speech
[18:42:14] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,2135654
[18:42:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,1714589
[18:42:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,2961881
[18:42:16] [ENGINE - KINECT_0]	 AudioStateChanged (42:16.7):Silence
[18:42:18] [ENGINE - KINECT_0]	 AudioStateChanged (42:18.2):Speech
[18:42:18] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:18] [ENGINE - KINECT_0]	 AudioStateChanged (42:18.8):Silence
[18:42:19] [ENGINE - KINECT_0]	 AudioStateChanged (42:19.8):Speech
[18:42:19] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:20] [ENGINE - KINECT_0]	 AudioStateChanged (42:20.6):Silence
[18:42:20] [ENGINE - KINECT_0]	 AudioStateChanged (42:20.8):Speech
[18:42:20] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,3101371
[18:42:21] [ENGINE - KINECT_0]	 AudioStateChanged (42:21.7):Silence
[18:42:22] [ENGINE - KINECT_0]	 AudioStateChanged (42:22.9):Speech
[18:42:22] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,2187666
[18:42:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,3756412
[18:42:24] [ENGINE - KINECT_0]	 AudioStateChanged (42:24.7):Silence
[18:42:57] [ENGINE - KINECT_0]	 AudioStateChanged (42:57.6):Speech
[18:42:57] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:42:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:42:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,1735623
[18:42:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,1871371
[18:42:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,279895
[18:42:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi => 0,5470462
[18:42:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un => 0,5789134
[18:43:00] [ENGINE - KINECT_0]	 AudioStateChanged (43:00.5):Silence
[18:43:00] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,001 Text: SARAH
[18:43:00] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,001 Text: SARAH
[18:43:00] [ENGINE - KINECT_0]	 SpeechRecognized: 62,5019ms Text: SARAH Dis moi un itineraire de
[18:43:01] [ENGINE - KINECT_0]	 AudioStateChanged (43:01.6):Speech
[18:43:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:43:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,1113517
[18:43:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets => 0,001
[18:43:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment => 0,1071466
[18:43:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,001
[18:43:03] [ENGINE - KINECT_0]	 AudioStateChanged (43:03.0):Silence
[18:43:05] [ENGINE - KINECT_0]	 AudioStateChanged (43:05.4):Speech
[18:43:05] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7458563
[18:43:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,5785919
[18:43:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en => 0,4866751
[18:43:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,3228514
[18:43:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en veille => 0,3733422
[18:43:07] [ENGINE - KINECT_0]	 AudioStateChanged (43:07.0):Silence
[18:43:13] [ENGINE - KINECT_0]	 AudioStateChanged (43:13.0):Speech
[18:43:13] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,2458023
[18:43:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,3274411
[18:43:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la météo => 0,4183095
[18:43:15] [ENGINE - KINECT_0]	 AudioStateChanged (43:15.3):Silence
[18:43:24] [ENGINE - KINECT_0]	 AudioStateChanged (43:24.4):Speech
[18:43:24] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est => 0,179212
[18:43:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,1607763
[18:43:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,5406359
[18:43:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,4011813
[18:43:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,418151
[18:43:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille toi => 0,3393882
[18:43:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,2899875
[18:43:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH mets toi en veille => 0,2876059
[18:43:26] [ENGINE - KINECT_0]	 AudioStateChanged (43:26.7):Silence
[18:43:26] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,5813367 Text: SARAH
[18:43:26] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,5813367 Text: SARAH
[18:43:26] [ENGINE - KINECT_0]	 SpeechRecognized: 0ms Text: SARAH mets toi en veille
[18:43:32] [ENGINE - KINECT_0]	 AudioStateChanged (43:32.7):Speech
[18:43:32] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:32] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:43:33] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,8288839
[18:43:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,6984128
[18:43:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,6858712
[18:43:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps ce soir => 0,5388695
[18:43:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps ce soir à => 0,5681044
[18:43:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps ce soir à Rennes => 0,5048255
[18:43:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps samedi à => 0,3100797
[18:43:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps samedi à Rennes => 0,2834083
[18:43:37] [ENGINE - KINECT_0]	 AudioStateChanged (43:37.2):Silence
[18:43:47] [ENGINE - KINECT_0]	 AudioStateChanged (43:47.2):Speech
[18:43:47] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,4644938
[18:43:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:43:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,5058216
[18:43:47] [ENGINE - KINECT_0]	 AudioStateChanged (43:47.7):Silence
[18:43:48] [ENGINE - KINECT_0]	 AudioStateChanged (43:48.8):Speech
[18:43:48] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[18:43:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,06579592
[18:43:50] [ENGINE - KINECT_0]	 AudioStateChanged (43:50.0):Silence
[18:43:53] [ENGINE - KINECT_0]	 AudioStateChanged (43:53.8):Speech
[18:43:53] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:43:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,4426722
[18:43:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,5871364
[18:43:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Réveille => 0,5414355
[18:43:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,4780126
[18:43:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,4104697
[18:43:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,4706081
[18:43:55] [ENGINE - KINECT_0]	 AudioStateChanged (43:55.8):Silence
[18:43:55] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4706081 (0,4) / 0,6412722 (SARAH) Device:  Text: SARAH il est quelle heure
[18:43:55] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,4706081 (0,4) / 0,6412722 (SARAH) Device:  Text: SARAH il est quelle heure
[18:43:55] [ENGINE - KINECT_0]	 <SML text="SARAH il est quelle heure" utteranceConfidence="0.471" confidence="0.471">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH il est quelle heure" utteranceConfidence="0.471" confidence="0.471">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
